full_name,a,e,g,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,h,diameter,extent,albedo,rot_per,gm,bv,ub,ir,spec_b,spec_t,neo,pha,moid
  9766 Bradbury (1992 DZ2),2.450149876,0.082461039,,1.276437278,53.12341617,59.46800509,2.248107971,2.652191781,3.83528091,23774.0,0.0,1747.0,14.3,5.406,,0.137,,,,,,,,N,N,1.26525
  9767 Midsomer Norton (1992 EB1),3.383258204,0.569559288,,21.48692768,331.3676239,231.1456281,1.456292069,5.310224338,6.223159292,13912.0,0.0,162.0,16.2,,,,,,,,,,,N,N,0.544159
  9768 Stephenmaran (1992 GB1),2.426858008,0.213300662,,24.23001315,38.83679151,136.5341395,1.909207589,2.944508426,3.780722074,15355.0,0.0,1104.0,13.4,4.591,,0.163,,,,,,,,N,N,0.95574
  9769 Nautilus (1993 DG2),2.238246157,0.112585777,,6.4953437,129.474334,47.2594991,1.986251474,2.490240841,3.348651666,9481.0,0.0,1262.0,14.5,2.839,,0.458,,,,,,,,N,N,0.998246
  9770 Discovery (1993 EE),2.283261146,0.145574243,,3.952639974,136.2571223,67.69953016,1.950877132,2.61564516,3.450178638,9359.0,0.0,1569.0,14.8,7.002,,0.04,3.947,,,,,,,N,N,0.951818
  9771 (1993 FU17),2.246934048,0.135291589,,7.34390283,46.81118535,12.8746977,1.942942771,2.550925325,3.36816757,10048.0,0.0,1414.0,14.4,3.066,,0.393,,,,,,,,N,N,0.955452
  9772 (1993 MB),2.675319922,0.189637065,,13.25389711,203.425867,64.29288118,2.167980105,3.182659739,4.375944323,25679.0,0.0,1921.0,12.9,6.978,,0.275,5.345,,,,,,,N,N,1.19022
  9773 (1993 MG1),2.679160953,0.388917349,,14.70477417,277.5171654,15.54810292,1.637188779,3.721133128,4.385371702,10812.0,0.0,1029.0,13.6,,,,2.74595,,,,,,,N,N,0.624756
  9774 Annjudge (1993 NO),2.534052235,0.124474102,,0.534346518,334.8148878,80.57022367,2.218628359,2.849476111,4.033959619,10366.0,0.0,1830.0,14.0,3.547,,0.387,10.51,,,,,,,N,N,1.22987
  9775 Joeferguson (1993 OH12),2.612138438,0.150870629,,2.568458461,251.0171968,79.96880313,2.218043469,3.006233407,4.221846968,24869.0,0.0,1318.0,14.6,3.816,,0.231,,,,,,,,N,N,1.20814
  9776 (1993 VL3),2.908388493,0.021850485,,3.379540578,91.93241284,26.00210465,2.844838795,2.971938191,4.960058844,10638.0,0.0,1905.0,13.1,7.254,,0.212,,,,,,,,N,N,1.86182
  9777 Enterprise (1994 OB),2.396876173,0.232366599,,3.270835871,115.5901843,178.9377724,1.839922209,2.953830136,3.71087734,10553.0,0.0,1644.0,14.3,,,,,,,,,,,N,N,0.823175
  9778 Isabelallende (1994 PA19),2.426641598,0.188086263,,1.811497472,189.5277689,191.1277362,1.970223649,2.883059548,3.780216379,14475.0,0.0,1402.0,14.7,,,,,,,,,,,N,N,0.972125
  9779 (1994 RA11),2.362110844,0.224613213,,2.492442075,334.5001011,304.6318255,1.831549539,2.89267215,3.630434557,23759.0,0.0,1398.0,14.6,,,,,,,,,,,N,N,0.815993
  9780 Bandersnatch (1994 SB),2.200029907,0.101327903,,6.259739519,297.5817194,201.5160677,1.97710549,2.422954325,3.263255505,16941.0,0.0,2000.0,13.3,5.834,,0.299,7.06329,,,,,,,N,N,0.99261
  9781 Jubjubbird (1994 UB1),2.461383158,0.172834254,,8.555618523,37.20768157,268.2667696,2.035971837,2.886794479,3.861686725,10422.0,0.0,1285.0,14.4,,,,,,,,,,,N,N,1.04239
  9782 Edo (1994 WM),2.555889752,0.158706139,,8.950976089,60.39928278,127.6090513,2.150254358,2.961525145,4.086216538,9302.0,0.0,2031.0,13.2,6.012,,0.213,4.085,,,,,,,N,N,1.16352
  9783 Tensho-kan (1994 YD1),2.670180498,0.103393182,,1.964103228,278.6483197,129.8378949,2.39410204,2.946258957,4.363340768,15666.0,0.0,1531.0,14.0,5.332,,0.188,3.0111,,,,,,,N,N,1.40423
  9784 Yotsubashi (1994 YJ1),2.744611991,0.057665818,,5.453182222,35.50810414,2.109566878,2.586341696,2.902882287,4.547049028,15458.0,0.0,1746.0,13.4,9.884,,0.095,,,,,,,,N,N,1.59264
  9785 Senjikan (1994 YX1),2.75193294,0.052637307,,3.111903831,12.31900721,187.5702949,2.607078601,2.896787279,4.56525428,11778.0,0.0,1872.0,13.5,5.049,,0.302,26.743,,,,,,,N,N,1.60443
  9786 Gakutensoku (1995 BB),2.83964562,0.080633707,,1.054397695,305.3897889,46.78184873,2.610674467,3.068616773,4.785247657,11680.0,0.0,1695.0,13.6,5.62,,0.203,,,,,,,,N,N,1.60413
  9787 (1995 BA3),2.794341757,0.122338249,,1.484257465,74.25075625,34.69496825,2.452486879,3.136196635,4.671189471,12113.0,0.0,1708.0,13.5,5.252,,0.212,,,,,,,,N,N,1.46963
  9788 Yagami (1995 EQ1),3.088502038,0.138327627,,1.899658741,80.11752143,123.3849331,2.661276881,3.515727196,5.427877538,10901.0,0.0,1628.0,13.5,10.443,,0.093,,,,,,,,N,N,1.65862
  9789 (1995 GO7),3.137171142,0.136135848,,1.897457749,44.76635109,129.0513044,2.710089689,3.564252596,5.556681692,15606.0,0.0,2078.0,12.4,17.239,,0.037,,,,,,,,N,N,1.71607
  9790 (1995 OK8),5.246396416,0.055791046,,5.917053829,231.1847186,150.7445289,4.953694474,5.539098358,12.01710501,11616.0,0.0,1317.0,10.9,32.771,,0.079,8.01,,,,,,,N,N,3.95776
  9791 Kamiyakurai (1995 YD1),2.301895093,0.070355799,,8.796522029,109.6796957,201.8521755,2.139943424,2.463846762,3.492500629,10343.0,0.0,1654.0,13.9,3.793,,0.371,,,,,,,,N,N,1.12657
  9792 Nonodakesan (1996 BX1),2.360587196,0.153668905,,11.20474122,113.2838857,359.6560129,1.997838348,2.723336045,3.626922478,11127.0,0.0,1472.0,14.0,8.021,,0.075,6.336,,,,,,,N,N,1.01464
  9793 Torvalds (1996 BW4),2.254642526,0.160740407,,3.652556594,72.39334164,344.4918895,1.892230367,2.617054684,3.385515009,13570.0,0.0,1137.0,15.4,4.586,,0.07,,,,,,,,N,N,0.90417
  9794 (1996 FO5),2.365923342,0.14264051,,8.900019784,20.36834821,119.1825148,2.028446829,2.703399855,3.639227502,15150.0,0.0,1650.0,14.0,5.039,,0.187,,,,,,,,N,N,1.05776
  9795 Deprez (1996 GJ19),2.906810027,0.070098175,,1.843709073,180.8753668,155.5991527,2.703047949,3.110572104,4.956021442,10174.0,0.0,1509.0,14.2,4.031,,0.273,4.12,,,,,,,N,N,1.69259
  9796 Robotti (1996 HW),2.567912464,0.038569574,,15.053485,25.99798522,240.743801,2.468869173,2.666955754,4.115082298,15059.0,0.0,2028.0,13.4,5.849,,0.271,,,,,,,,N,N,1.48466
  9797 Raes (1996 HR21),3.177810067,0.16478656,,1.213087129,175.3327643,104.8704393,2.654149677,3.701470457,5.665002516,10516.0,0.0,1525.0,13.3,12.269,,0.062,,,,,,,,N,N,1.63746
  9798 (1996 JK),3.002629636,0.094669921,,10.81424612,96.24143302,262.2182102,2.718370926,3.286888346,5.203084181,13034.0,0.0,2687.0,12.1,13.449,,0.17,,,,,,,,N,N,1.74014
  9799 (1996 RJ),5.189070974,0.047972374,,30.5212202,259.5520532,113.9082899,4.940138919,5.438003029,11.8206843,11972.0,0.0,1216.0,9.6,68.033,,0.06,21.52,,,,,,,N,N,4.03511
  9800 Shigetoshi (1997 ES2),2.372710243,0.200498439,,3.075100671,119.2764954,170.8621027,1.896985543,2.848434943,3.654897988,14624.0,0.0,1782.0,14.4,4.157,,0.234,,,,,,,,N,N,0.880121
  9801 (1997 FX3),2.648336382,0.336330191,,2.263530514,223.4016114,104.3558414,1.757620901,3.539051863,4.309907233,17707.0,0.0,1664.0,13.8,4.723,,0.114,2.889,,,,,,,N,N,0.747123
  9802 (1997 GQ6),2.52943066,0.176310925,,4.412930212,24.48571128,304.430314,2.0834644,2.975396921,4.022929021,10310.0,0.0,1758.0,14.5,4.147,,0.176,,,,,,,,N,N,1.07551
  9803 (1997 GL8),2.444503293,0.159709659,,4.741603508,24.16524071,275.9300458,2.054092506,2.834914081,3.822030446,10478.0,0.0,1729.0,14.1,,,,,,,,,,,N,N,1.04454
  9804 Shrikulkarni (1997 NU),2.671774513,0.115914554,,13.52429191,121.6187107,84.02447602,2.362076963,2.981472063,4.36724852,12938.0,0.0,1626.0,13.3,6.083,,0.29,,,,,,,,N,N,1.40562
  9805 (1997 NZ),2.606450775,0.161663385,,12.05575987,284.3878149,7.456361336,2.18508312,3.02781843,4.208065521,17192.0,0.0,1824.0,12.3,8.706,,0.245,16.86,,,,,,,N,N,1.16868
  9806 (1997 NR6),2.985562415,0.10949433,,11.40623051,125.5391587,231.4842848,2.658660257,3.312464573,5.158785072,9909.0,0.0,1734.0,12.9,10.041,,0.146,,,,,,,,N,N,1.66898
  9807 (1997 SJ4),5.212490468,0.153688028,,4.967762968,232.5803153,196.7246971,4.411393085,6.013587851,11.9007988,11573.0,0.0,1003.0,11.4,24.683,,0.088,346.0,,,,,,,N,N,3.42581
  9808 (1998 QS70),2.584318153,0.10122664,,12.33249767,234.682971,267.2680393,2.32271631,2.845919996,4.154580417,14905.0,0.0,1487.0,13.8,4.287,,0.318,,,,,,,,N,N,1.37488
  9809 Jimdarwin (1998 RZ5),2.614752965,0.173127298,,3.150191081,36.90843673,324.4474605,2.162067849,3.06743808,4.228187115,21505.0,0.0,881.0,15.1,,,,,,,,,,,N,N,1.15935
  9810 Elanfiller (1998 RJ65),2.255944595,0.165005122,,3.903103841,181.761732,189.2145624,1.883702182,2.628187009,3.388448166,23493.0,0.0,1745.0,14.0,4.051,,0.225,,,,,,,,N,N,0.882674
  9811 Cavadore (1998 ST),2.271478627,0.156650732,,1.529908929,27.25913594,305.2752816,1.915649837,2.627307416,3.423506717,13562.0,0.0,936.0,15.7,,,,,,,,,,,N,N,0.904828
  9812 Danco (1998 SJ144),2.263795261,0.133518296,,6.23331973,189.6466642,267.6409606,1.961537176,2.566053346,3.406151195,13561.0,0.0,1590.0,14.2,4.144,,0.283,,,,,,,,N,N,0.990012
  9813 Rozgaj (1998 TP5),2.271042302,0.127078702,,1.622714651,201.7826191,227.6079487,1.982441194,2.55964341,3.422520341,13549.0,0.0,1682.0,14.3,3.774,,0.284,,,,,,,,N,N,0.996805
  9814 Ivobenko (1998 UU18),2.278096027,0.219277722,,4.195416479,223.8960236,145.147189,1.778560319,2.777631735,3.438477938,21112.0,0.0,876.0,15.5,,,,,,,,,,,N,N,0.779291
  9815 Mariakirch (2079 P-L),2.808103992,0.072706436,,4.851427736,338.5027452,78.41313056,2.603936757,3.012271226,4.705740591,24132.0,0.0,1565.0,13.8,4.505,,0.288,,,,,,,,N,N,1.62056
  9816 von Matt (2643 P-L),2.688580597,0.063284071,,21.93808378,8.32246349,71.55860524,2.518436273,2.858724921,4.408519766,24164.0,0.0,1127.0,13.8,3.917,,0.418,,,,,,,,N,N,1.59167
  9817 Thersander (6540 P-L),5.265949059,0.040189606,,9.16371951,24.30924548,80.5269233,5.054312643,5.477585476,12.08434687,21084.0,0.0,724.0,11.4,22.879,,0.102,,,,,,,,N,N,4.08641
  9818 Eurymachos (6591 P-L),5.204936488,0.002580014,,7.49058043,18.56915585,104.3526246,5.191507678,5.218365297,11.87493809,23946.0,0.0,1172.0,11.0,28.076,,0.089,,,,,,,,N,N,4.19993
  9819 Sangerhausen (2172 T-1),2.188444852,0.18073302,,2.453504218,56.66245598,245.1188375,1.792920605,2.583969099,3.237513684,17591.0,0.0,1755.0,14.9,2.685,,0.295,,,,,,,,N,N,0.778432
  9820 Hempel (3064 T-1),2.350241585,0.144199047,,0.269501975,275.6958081,266.7155525,2.011338989,2.689144182,3.603105361,17698.0,0.0,1612.0,15.0,2.315,,0.274,,,,,,,,N,N,1.01428
  9821 Gitakresakova (4033 T-1),2.382150861,0.135122893,,5.348178745,172.5886145,129.5220372,2.060267745,2.704033978,3.676733016,17679.0,0.0,1450.0,14.7,2.738,,0.341,,,,,,,,N,N,1.04929
  9822 Hajdukova (4114 T-1),2.364355315,0.159738515,,3.041813202,79.18703072,137.3418722,1.986676709,2.742033922,3.635610228,17695.0,0.0,1667.0,14.5,3.035,,0.333,,,,,,,,N,N,0.98086
  9823 Annantalova (4271 T-1),2.382379988,0.132634521,,6.820363011,38.66084886,259.4243063,2.066394161,2.698365816,3.677263498,23546.0,0.0,1255.0,14.5,2.667,,0.394,,,,,,,,N,N,1.06331
  9824 Marylea (3033 T-2),2.874118996,0.065780849,,2.993472626,75.04870117,262.4143427,2.685057009,3.063180983,4.87265115,16681.0,0.0,1621.0,13.6,5.478,,0.257,,,,,,,,N,N,1.67671
  9825 Oetken (1214 T-3),3.00140533,0.094146234,,9.095770008,326.2699145,69.14824321,2.718834321,3.28397634,5.199902212,15309.0,0.0,1498.0,12.8,9.676,,0.131,,,,,,,,N,N,1.74038
  9826 Ehrenfreund (2114 T-3),2.993663846,0.087908048,,8.952555377,215.5755186,112.8621709,2.730496702,3.25683099,5.179797133,15317.0,0.0,1495.0,13.1,8.378,,0.191,3.748,,,,,,,N,N,1.73509
  9827 (1958 TL1),3.173931244,0.175743971,,17.58643691,203.3502575,163.8730362,2.616131962,3.731730525,5.654633659,21887.0,0.0,1443.0,12.5,19.825,,0.041,,,,,,,,N,N,1.61987
  9828 Antimachos (1973 SS),5.184010637,0.08436736,,3.213173796,97.0982224,20.33308785,4.746649346,5.621371928,11.80339737,16788.0,0.0,856.0,12.0,20.272,,0.082,,,,,,,,N,N,3.76343
  9829 Murillo (1973 SJ1),3.954771516,0.126098995,,2.642017834,181.7562104,5.080086042,3.456078803,4.453464228,7.864847363,16800.0,0.0,2039.0,12.1,25.941,,0.042,21.754,,,,,,,N,N,2.45788
  9830 (1978 VE11),2.213769741,0.056791459,,6.145719343,245.5246779,264.9025924,2.088046528,2.339492954,3.293873169,24714.0,0.0,1519.0,14.7,2.515,,0.485,,,,,,,,N,N,1.10978
  9831 Simongreen (1979 QZ),2.415261072,0.210795829,,2.40680825,168.5383722,188.149358,1.906134111,2.924388033,3.753654748,14491.0,0.0,1193.0,15.1,,,,,,,,,,,N,N,0.901022
  9832 Xiaobinwang (1981 EH3),2.429058118,0.122507822,,7.000529291,263.5760629,98.13140396,2.131479498,2.726636739,3.785864458,14411.0,0.0,879.0,14.9,2.202,,0.438,,,,,,,,N,N,1.1416
  9833 Rilke (1982 DW3),2.276032533,0.113997651,,3.769556275,129.789663,317.8172942,2.016570171,2.535494895,3.43380715,23847.0,0.0,1697.0,14.5,3.245,,0.421,,,,,,,,N,N,1.03485
  9834 Kirsanov (1982 TS1),3.022448884,0.084960183,,8.78912344,246.1452518,161.9484094,2.765661072,3.279236695,5.254684547,13484.0,0.0,1708.0,12.5,11.827,,0.087,,,,,,,,N,N,1.77724
  9835 (1984 UD),2.748312752,0.24649546,,9.194324777,27.26773031,24.73237457,2.070866136,3.425759368,4.556248804,12619.0,0.0,1255.0,13.3,,,,,,,,,,,N,N,1.08464
  9836 Aarseth (1985 TU),2.620775796,0.221728167,,1.574080588,238.8985192,154.5975443,2.039675983,3.201875609,4.242804356,20010.0,0.0,1396.0,14.2,7.003,,0.09,,,,,,,,N,N,1.04552
  9837 Jerryhorow (1986 AA2),2.710207675,0.023668645,,5.780302155,116.1150226,63.46967251,2.646060732,2.774354618,4.461820129,15107.0,0.0,1959.0,12.9,11.293,,0.115,17.4,,,,,,,N,N,1.6558
  9838 Falz-Fein (1987 RN6),2.991500292,0.060429601,,5.945253284,79.83855798,317.8273016,2.810725123,3.17227546,5.174182903,11476.0,0.0,1818.0,13.1,13.013,,0.065,38.428,,,,,,,N,N,1.82146
  9839 Crabbegat (1988 CT2),2.465114157,0.105928642,,3.00941072,121.9067819,147.1309599,2.203987963,2.726240351,3.87047045,14870.0,0.0,2010.0,14.0,,,,,,,,,,,N,N,1.18814
  9840 (1988 RQ2),2.781101129,0.06811026,,10.90836094,311.1441203,253.5151631,2.591679607,2.97052265,4.638028086,23866.0,0.0,1739.0,12.5,12.518,,0.1,,,,,,,,N,N,1.61558
  9841 Masek (1988 UT),2.188648893,0.16065128,,2.196933274,138.5852528,264.5476332,1.837039646,2.540258139,3.237966472,15887.0,0.0,1931.0,15.1,,,,,,,,,,,N,N,0.846747
  9842 Funakoshi (1989 AS1),2.246153028,0.090085342,,2.905100133,52.19028575,101.7544397,2.043807564,2.448498493,3.366411594,11093.0,0.0,1914.0,14.2,3.641,,0.335,,,,,,,,N,N,1.05651
  9843 Braidwood (1989 AL3),2.257983501,0.084988146,,5.06908823,126.9902359,331.9517967,2.066081671,2.449885332,3.393042885,11034.0,0.0,1609.0,14.3,3.545,,0.29,,,,,,,,N,N,1.08461
  9844 Otani (1989 WF1),2.701403287,0.217862728,,12.93229279,60.70316331,353.908192,2.112868197,3.289938377,4.440095776,25075.0,0.0,1054.0,14.0,,,,10.073,,,,,,,N,N,1.12475
  9845 Okamuraosamu (1990 FM1),2.79831882,0.161501761,,8.200311808,121.3524962,43.25775321,2.346385404,3.250252237,4.681165464,15858.0,0.0,1707.0,12.9,10.663,,0.107,,,,,,,,N,N,1.36303
  9846 (1990 OS1),2.360634908,0.187516183,,9.68516444,3.445101968,225.9181332,1.91797766,2.803292156,3.627032439,24247.0,0.0,1825.0,13.6,4.62,,0.329,18.546,,,,,,,N,N,0.923302
  9847 (1990 QJ5),2.382140024,0.210101901,,2.733070566,19.55913198,0.049634349,1.881647877,2.88263217,3.676707926,10602.0,0.0,1523.0,14.5,3.082,,0.269,2.781,,,,,,,N,N,0.883252
  9848 Yugra (1990 QX17),2.381759647,0.227313208,,1.248063498,248.5281877,111.84153,1.84035422,2.923165074,3.675827323,14613.0,0.0,1704.0,14.2,4.221,,0.249,,,,,,,,N,N,0.83676
  9849 (1990 RF2),2.381020626,0.159473556,,1.738403488,232.1335417,42.53409268,2.001310799,2.760730452,3.674116632,10609.0,0.0,1998.0,13.8,4.905,,0.243,2.608,,,,,,,N,N,0.984884
  9850 (1990 TM5),2.369918528,0.133976082,,6.126138483,245.7944725,79.20108022,2.052406128,2.687430928,3.648449393,10578.0,0.0,1366.0,14.2,,,,,,,,,,,N,N,1.05015
  9851 Sakamoto (1990 UG3),2.593437392,0.320398132,,6.496287596,58.13304872,0.012610431,1.762504895,3.424369888,4.176590097,18245.0,0.0,1526.0,13.6,,,,,,,,,,,N,N,0.774443
  9852 Gora (1990 YX),2.553933159,0.13643714,,5.248377965,8.133081403,77.91552464,2.205481824,2.902384495,4.081525297,15111.0,0.0,1586.0,14.3,3.663,,0.331,,,,,,,,N,N,1.22873
  9853 (1991 AN2),2.560452541,0.175676741,,17.68579538,147.1619291,173.2596433,2.110640583,3.0102645,4.097163527,30153.0,0.0,1789.0,12.9,12.069,,0.145,,,,,,,,N,N,1.09826
  9854 Karlheinz (1991 AC3),2.642947856,0.15950715,,4.519958959,135.8790441,118.4490586,2.221378777,3.064516936,4.296759982,10212.0,0.0,1707.0,13.7,5.21,,0.236,4.688,,,,,,,N,N,1.21071
  9855 (1991 CU),2.582954106,0.093028612,,9.962712679,140.4623389,215.8926142,2.34266547,2.823242742,4.151291563,13640.0,0.0,2539.0,12.8,6.443,,0.395,15.962,,,,,,,N,N,1.34304
  9856 (1991 EE),2.243056169,0.625980834,,9.825564107,168.1451805,116.1567461,0.838945998,3.647166339,3.359451888,10156.0,0.0,792.0,17.4,1.0,,0.3,3.045,,,,,,,Y,Y,0.0222228
  9857 (1991 EN),5.152266302,0.026855416,,19.61511703,289.3891447,3.37492924,5.013900048,5.290632557,11.6951462,10418.0,0.0,1153.0,10.3,49.518,,0.06,,,,,,,,N,N,3.9971
  9858 (1991 OL1),3.224643922,0.182529158,,2.780454268,113.3132476,245.6968929,2.636052381,3.813235464,5.79069712,15423.0,0.0,1461.0,13.2,11.582,,0.078,21.208,,,,,,,N,N,1.63316
  9859 Van Lierde (1991 PE5),2.876248901,0.00546599,,1.224893474,244.8073927,257.5601133,2.860527352,2.891970449,4.87806857,14271.0,0.0,1809.0,12.7,,,,,,,,,,,N,N,1.86539
  9860 Archaeopteryx (1991 PW9),3.164123997,0.072846184,,9.966958044,152.4472408,152.3856654,2.933629639,3.394618356,5.628445226,10268.0,0.0,1480.0,13.3,12.382,,0.08,,,,,,,,N,N,1.92247
  9861 Jahreiss (1991 RB3),2.225253129,0.145795705,,2.93074631,254.9077565,147.8360689,1.90082078,2.549685477,3.319535617,10097.0,0.0,1167.0,14.9,2.921,,0.299,,,,,,,,N,N,0.909782
  9862 (1991 RA6),2.352126845,0.200495917,,5.526407941,54.39634857,236.1789188,1.880535017,2.823718674,3.607441609,16630.0,0.0,1650.0,14.0,,,,,,,,,,,N,N,0.870481
  9863 Reichardt (1991 RJ7),2.238719997,0.117210524,,3.353898534,291.4284642,300.9030743,1.976318454,2.50112154,3.349715093,10061.0,0.0,1488.0,14.4,3.753,,0.313,,,,,,,,N,N,0.967707
  9864 (1991 RT17),3.082228125,0.133142066,,1.532817974,258.089112,57.9182092,2.671853903,3.492602347,5.411346839,23904.0,0.0,1880.0,13.0,13.044,,0.072,4.558,,,,,,,N,N,1.6578
  9865 Akiraohta (1991 TP1),2.204396859,0.215338474,,3.795706224,233.9127416,82.98715168,1.729705402,2.679088315,3.272976427,10069.0,0.0,1984.0,14.3,3.307,,0.281,2.96,,,,,,,N,N,0.720615
  9866 Kanaimitsuo (1991 TV4),2.171939329,0.175271386,,3.037903668,126.1356255,207.301529,1.791260513,2.552618145,3.200956237,15520.0,0.0,1982.0,14.2,3.492,,0.303,3.21,,,,,,,N,N,0.780652
  9867 (1991 VM),2.26421524,0.191253271,,5.561091643,93.79510699,303.8367638,1.831176669,2.69725381,3.407099102,23355.0,0.0,2688.0,14.4,4.506,,0.182,,,,,,,,N,N,0.845311
  9868 (1991 VP1),2.255293738,0.12944283,,4.923694597,122.9844236,317.3462276,1.963362134,2.547225342,3.38698188,11023.0,0.0,1556.0,14.5,3.463,,0.234,,,,,,,,N,N,0.982406
  9869 Yadoumaru (1992 CD1),2.361671687,0.13133612,,2.919169025,187.7310638,310.9833125,2.05149889,2.671844484,3.629422162,10083.0,0.0,1738.0,13.9,5.466,,0.162,,,,,,,,N,N,1.06655
  9870 Maehata (1992 DA),2.342068595,0.166680959,,3.704452283,27.53149115,164.448545,1.951690356,2.732446835,3.584326956,23750.0,0.0,1788.0,13.8,4.135,,0.358,,,,,,,,N,N,0.951997
  9871 Jeon (1992 DG1),2.370127932,0.150044481,,5.569004103,347.8761214,231.755581,2.014503317,2.725752546,3.648932964,22104.0,0.0,1793.0,13.3,3.763,,0.787,,,,,,,,N,N,1.01297
  9872 Solf (1992 DJ4),2.368875231,0.087402087,,6.591245575,6.906422448,229.3089761,2.161830591,2.575919871,3.646040452,9685.0,0.0,1327.0,14.2,2.989,,0.497,11.598,,,,,,,N,N,1.1576
  9873 (1992 GH),1.861813691,0.076248308,,19.22658453,351.8732424,7.678300649,1.719853548,2.003773834,2.540460996,13513.0,0.0,1980.0,13.6,5.388,,0.22,2.9257,,,,,,,N,N,0.714862
  9874 (1993 FG23),2.176300744,0.072372066,,1.969993988,262.5454917,156.2422868,2.018797362,2.333804125,3.21060271,14299.0,0.0,1481.0,14.6,3.087,,0.425,6.803,,,,,,,N,N,1.03074
  9875 (1993 FH25),2.44671377,0.052834777,,4.948579851,201.4264726,77.34226687,2.317442192,2.575985347,3.827215805,11478.0,0.0,2151.0,13.6,,,,,,,,,,,N,N,1.30684
  9876 (1993 FY37),2.290965138,0.185613582,,4.273655771,170.3992196,211.9593216,1.865730892,2.716199384,3.467655323,9888.0,0.0,1186.0,14.6,2.898,,0.277,,,,,,,,N,N,0.869397
  9877 (1993 ST3),2.706326654,0.230889373,,7.742201443,43.84233011,317.4767955,2.081464591,3.331188717,4.452239562,10829.0,0.0,1750.0,13.1,8.261,,0.179,,,,,,,,N,N,1.08617
  9878 Sostero (1994 FQ),3.086670725,0.127217131,,16.39807519,156.9482274,342.9757545,2.693993331,3.47934812,5.423050601,9033.0,0.0,823.0,14.3,8.13,,0.056,,,,,,,,N,N,1.71049
  9879 Mammuthus (1994 PZ29),2.382062257,0.249060644,,3.699649264,236.6761605,104.088402,1.788784298,2.975340216,3.676527884,17577.0,0.0,1154.0,15.1,4.712,,0.087,,,,,,,,N,N,0.784044
  9880 Stegosaurus (1994 PQ31),2.287552226,0.111542706,,3.464950074,201.7919068,232.913619,2.032392461,2.542711991,3.459909421,15052.0,0.0,1354.0,14.7,2.623,,0.281,,,,,,,,N,N,1.04925
  9881 (1994 SE),2.341182317,0.410980001,,8.082642241,61.07046006,274.9790078,1.379003205,3.303361429,3.582292593,15784.0,0.0,690.0,15.7,,,,,,,,,,,N,N,0.404294
  9882 Stallman (1994 SS9),2.392650971,0.182847127,,0.991644237,148.7784492,157.1023771,1.955161614,2.830140328,3.701069392,14503.0,0.0,799.0,15.8,4.234,,0.039,,,,,,,,N,N,0.939405
  9883 (1994 TU1),2.353557835,0.143991926,,6.875186013,331.3379884,358.0100151,2.01466451,2.692451161,3.61073416,10643.0,0.0,1092.0,14.9,,,,,,,,,,,N,N,1.0027
  9884 Pribram (1994 TN3),2.377286111,0.139968766,,1.860217767,25.46519,75.00805225,2.044540308,2.710031914,3.665476014,16561.0,0.0,1056.0,15.3,4.686,,0.046,13.916,,,,,,,N,N,1.06249
  9885 Linux (1994 TM14),2.358050854,0.067639658,,6.108778747,198.1688246,254.5470971,2.198553101,2.517548607,3.621078606,12636.0,0.0,1935.0,13.4,4.57,,0.28,,,,,,,,N,N,1.22431
  9886 Aoyagi (1994 VM7),2.414483286,0.174827941,,3.277477231,50.41557072,16.31043025,1.992364145,2.836602428,3.751841712,14521.0,0.0,1274.0,14.6,3.1,,0.319,,,,,,,,N,N,1.00611
  9887 Ashikaga (1995 AH),2.613654315,0.129276158,,4.146891671,138.125986,269.4696678,2.275771128,2.951537502,4.225522537,10970.0,0.0,1477.0,13.9,3.704,,0.389,,,,,,,,N,N,1.28965
  9888 (1995 CD),2.663101907,0.054966462,,3.905182236,33.56934783,243.27564,2.516720617,2.809483196,4.346001587,13718.0,0.0,2219.0,13.1,6.968,,0.252,4.96,,,,,,,N,N,1.50294
  9889 (1995 FG1),2.879760986,0.018242443,,0.945292393,303.7771769,302.0488354,2.82722711,2.932294862,4.887005951,23955.0,0.0,2330.0,12.6,6.597,,0.406,,,,,,,,N,N,1.81304
  9890 (1995 SY2),2.169790393,0.141121988,,0.7052322,90.04749206,281.3383797,1.86358526,2.475995526,3.19620683,14487.0,0.0,1543.0,14.8,3.06,,0.309,12.625,,,,,,,N,N,0.862714
